state,to_move,layer,P(X wins),P(O wins),P(draws)
..X.OO..X,X,4,0.2666666667,0.4333333333,0.3000000000
..X.O.O.X,X,4,0.6666666667,0.1333333333,0.2000000000
..X.O..OX,X,4,0.5833333333,0.3166666667,0.1000000000
..X.O...X,O,3,0.5611111111,0.2888888889,0.1500000000
..X.O....,X,2,0.4857142857,0.3714285714,0.1428571429
..XXXOOOX,O,7,0.5000000000,0.0000000000,0.5000000000
..XXXOOO.,X,6,0.3333333333,0.3333333333,0.3333333333
..XXXOOXO,O,7,0.5000000000,0.0000000000,0.5000000000
..XXXOO.O,X,6,0.3333333333,0.3333333333,0.3333333333
..XXXOO..,O,5,0.3333333333,0.1666666667,0.5000000000
..XX.OOXO,X,6,0.6666666667,0.0000000000,0.3333333333
..XX.OOX.,O,5,0.3333333333,0.0000000000,0.6666666667
..XX.OOOX,X,6,0.6666666667,0.0000000000,0.3333333333
..XX.OO.X,O,5,0.3333333333,0.0000000000,0.6666666667
..XX.OO..,X,4,0.4333333333,0.0666666667,0.5000000000
..XXXOXOO,O,7,1.0000000000,0.0000000000,0.0000000000
..XXXO.OO,X,6,0.6666666667,0.3333333333,0.0000000000
..XXXO.O.,O,5,0.6666666667,0.1666666667,0.1666666667
..XX.OXOO,X,6,1.0000000000,0.0000000000,0.0000000000
..XX.OXO.,O,5,0.7500000000,0.0833333333,0.1666666667
..XX.O.OX,O,5,0.5000000000,0.1666666667,0.3333333333
..XX.O.O.,X,4,0.6666666667,0.1333333333,0.2000000000
..XXXO..O,O,5,0.6666666667,0.1666666667,0.1666666667
..XX.OX.O,O,5,0.8333333333,0.1666666667,0.0000000000
..XX.O.XO,O,5,0.6666666667,0.1666666667,0.1666666667
..XX.O..O,X,4,0.7333333333,0.1666666667,0.1000000000
..XX.O...,O,3,0.5833333333,0.1166666667,0.3000000000
..X.XOOXO,X,6,0.6666666667,0.0000000000,0.3333333333
..X.XOOX.,O,5,0.5833333333,0.0833333333,0.3333333333
..X.XOOOX,X,6,0.6666666667,0.0000000000,0.3333333333
..X.XOO.X,O,5,0.5000000000,0.1666666667,0.3333333333
..X.XOO..,X,4,0.5666666667,0.1333333333,0.3000000000
..X.XOXO.,O,5,1.0000000000,0.0000000000,0.0000000000
..X.XO.OX,O,5,0.8333333333,0.0000000000,0.1666666667
..X.XO.O.,X,4,0.8333333333,0.0666666667,0.1000000000
..X.XOX.O,O,5,1.0000000000,0.0000000000,0.0000000000
..X.XO.XO,O,5,0.8333333333,0.0000000000,0.1666666667
..X.XO..O,X,4,0.8333333333,0.0666666667,0.1000000000
..X.XO...,O,3,0.7833333333,0.0666666667,0.1500000000
..X..OXOX,O,5,0.5000000000,0.3333333333,0.1666666667
..X..OXO.,X,4,0.7666666667,0.1333333333,0.1000000000
..X..OXXO,O,5,0.6666666667,0.3333333333,0.0000000000
..X..OX.O,X,4,0.8333333333,0.1666666667,0.0000000000
..X..OX..,O,3,0.7111111111,0.2388888889,0.0500000000
..X..OOXX,O,5,0.1666666667,0.3333333333,0.5000000000
..X..OOX.,X,4,0.4666666667,0.1333333333,0.4000000000
..X..O.XO,X,4,0.7333333333,0.1666666667,0.1000000000
..X..O.X.,O,3,0.5611111111,0.2388888889,0.2000000000
..X..OO.X,X,4,0.4333333333,0.1666666667,0.4000000000
..X..O.OX,X,4,0.6333333333,0.1666666667,0.2000000000
..X..O..X,O,3,0.4944444444,0.2555555556,0.2500000000
..X..O...,X,2,0.6428571429,0.1857142857,0.1714285714
..XXX.OOO,X,6,0.0000000000,1.0000000000,0.0000000000
..XXX.OO.,O,5,0.4166666667,0.4166666667,0.1666666667
..XX.XOOO,X,6,0.0000000000,1.0000000000,0.0000000000
..XX.XOO.,O,5,0.5000000000,0.5000000000,0.0000000000
..XX..OOX,O,5,0.7500000000,0.0833333333,0.1666666667
..XX..OO.,X,4,0.5000000000,0.4000000000,0.1000000000
..XXX.O.O,O,5,0.4166666667,0.4166666667,0.1666666667
..XX.XO.O,O,5,0.2500000000,0.5833333333,0.1666666667
..XX..OXO,O,5,0.5000000000,0.1666666667,0.3333333333
..XX..O.O,X,4,0.3666666667,0.4333333333,0.2000000000
..XX..O..,O,3,0.4611111111,0.2388888889,0.3000000000
..X.XXOOO,X,6,0.0000000000,1.0000000000,0.0000000000
..X.XXOO.,O,5,0.5000000000,0.5000000000,0.0000000000
..X.X.OOX,O,5,0.7500000000,0.0833333333,0.1666666667
..X.X.OO.,X,4,0.5000000000,0.4000000000,0.1000000000
..X.XXO.O,O,5,0.2500000000,0.5833333333,0.1666666667
..X.X.OXO,O,5,0.5833333333,0.0833333333,0.3333333333
..X.X.O.O,X,4,0.4000000000,0.4000000000,0.2000000000
..X.X.O..,O,3,0.4888888889,0.3111111111,0.2000000000
..X..XOOX,O,5,1.0000000000,0.0000000000,0.0000000000
..X..XOO.,X,4,0.6000000000,0.4000000000,0.0000000000
..X..XOXO,O,5,0.3333333333,0.3333333333,0.3333333333
..X..XO.O,X,4,0.2666666667,0.5333333333,0.2000000000
..X..XO..,O,3,0.5611111111,0.3388888889,0.1000000000
..X...OXO,X,4,0.5333333333,0.1666666667,0.3000000000
..X...OX.,O,3,0.4611111111,0.2388888889,0.3000000000
..X...OOX,X,4,0.8333333333,0.0666666667,0.1000000000
..X...O.X,O,3,0.6333333333,0.1666666667,0.2000000000
..X...O..,X,2,0.5428571429,0.2571428571,0.2000000000
..XXX..OO,O,5,0.5833333333,0.4166666667,0.0000000000
..XX.X.OO,O,5,0.2500000000,0.7500000000,0.0000000000
..XX..XOO,O,5,0.7500000000,0.2500000000,0.0000000000
..XX...OO,X,4,0.5000000000,0.5000000000,0.0000000000
..XX...O.,O,3,0.5388888889,0.3611111111,0.1000000000
..X.XX.OO,O,5,0.5833333333,0.4166666667,0.0000000000
..X.X.XOO,O,5,1.0000000000,0.0000000000,0.0000000000
..X.X..OO,X,4,0.6666666667,0.3333333333,0.0000000000
..X.X..O.,O,3,0.7611111111,0.1888888889,0.0500000000
..X..XXOO,O,5,0.6666666667,0.3333333333,0.0000000000
..X..X.OO,X,4,0.4666666667,0.5333333333,0.0000000000
..X..X.O.,O,3,0.6611111111,0.3388888889,0.0000000000
..X...XOO,X,4,0.8333333333,0.1666666667,0.0000000000
..X...XO.,O,3,0.7111111111,0.2388888889,0.0500000000
..X....OX,O,3,0.7333333333,0.1666666667,0.1000000000
..X....O.,X,2,0.6857142857,0.2571428571,0.0571428571
..XX....O,O,3,0.5111111111,0.3888888889,0.1000000000
..X.X...O,O,3,0.7111111111,0.1888888889,0.1000000000
..X..X..O,O,3,0.3944444444,0.4555555556,0.1500000000
..X...X.O,O,3,0.6833333333,0.2666666667,0.0500000000
..X....XO,O,3,0.5333333333,0.2666666667,0.2000000000
..X.....O,X,2,0.5857142857,0.3000000000,0.1142857143
..X......,O,1,0.6071428571,0.2642857143,0.1285714286
OO.XXX...,O,5,1.0000000000,0.0000000000,0.0000000000
OOOXX.X..,X,6,0.0000000000,1.0000000000,0.0000000000
OOOXXOXX.,X,8,0.0000000000,1.0000000000,0.0000000000
OO.XXOXXO,X,8,1.0000000000,0.0000000000,0.0000000000
OO.XXOXX.,O,7,0.5000000000,0.5000000000,0.0000000000
OOOXXOX.X,X,8,0.0000000000,1.0000000000,0.0000000000
OO.XXOXOX,X,8,1.0000000000,0.0000000000,0.0000000000
OO.XXOX.X,O,7,0.5000000000,0.5000000000,0.0000000000
OO.XXOX..,X,6,0.6666666667,0.3333333333,0.0000000000
OO.XXXXO.,O,7,1.0000000000,0.0000000000,0.0000000000
OOOXX.XOX,X,8,0.0000000000,1.0000000000,0.0000000000
OO.XX.XOX,O,7,0.5000000000,0.5000000000,0.0000000000
OO.XX.XO.,X,6,0.8333333333,0.1666666667,0.0000000000
OO.XXXX.O,O,7,1.0000000000,0.0000000000,0.0000000000
OOOXX.XXO,X,8,0.0000000000,1.0000000000,0.0000000000
OO.XX.XXO,O,7,0.5000000000,0.5000000000,0.0000000000
OO.XX.X.O,X,6,0.8333333333,0.1666666667,0.0000000000
OO.XX.X..,O,5,0.5833333333,0.4166666667,0.0000000000
OOOXX..X.,X,6,0.0000000000,1.0000000000,0.0000000000
OOOXXO.XX,X,8,0.0000000000,1.0000000000,0.0000000000
OO.XXOOXX,X,8,0.0000000000,0.0000000000,1.0000000000
OO.XXO.XX,O,7,0.0000000000,0.5000000000,0.5000000000
OO.XXO.X.,X,6,0.3333333333,0.3333333333,0.3333333333
OO.XXXOX.,O,7,1.0000000000,0.0000000000,0.0000000000
OOOXX.OXX,X,8,0.0000000000,1.0000000000,0.0000000000
OO.XX.OXX,O,7,0.0000000000,0.5000000000,0.5000000000
OO.XX.OX.,X,6,0.5000000000,0.1666666667,0.3333333333
OO.XXX.XO,O,7,1.0000000000,0.0000000000,0.0000000000
OO.XX..XO,X,6,0.8333333333,0.1666666667,0.0000000000
OO.XX..X.,O,5,0.4166666667,0.4166666667,0.1666666667
OOOXX...X,X,6,0.0000000000,1.0000000000,0.0000000000
OO.XXO..X,X,6,0.3333333333,0.3333333333,0.3333333333
OO.XXXO.X,O,7,1.0000000000,0.0000000000,0.0000000000
OO.XX.O.X,X,6,0.5000000000,0.1666666667,0.3333333333
OO.XXX.OX,O,7,1.0000000000,0.0000000000,0.0000000000
OO.XX..OX,X,6,0.8333333333,0.1666666667,0.0000000000
OO.XX...X,O,5,0.4166666667,0.4166666667,0.1666666667
OO.XX....,X,4,0.6500000000,0.2500000000,0.1000000000
O.OXXX...,O,5,1.0000000000,0.0000000000,0.0000000000
O.OXXOXXO,X,8,0.0000000000,1.0000000000,0.0000000000
O.OXXOXX.,O,7,0.0000000000,1.0000000000,0.0000000000
O.OXXOXOX,X,8,0.0000000000,0.0000000000,1.0000000000
O.OXXOX.X,O,7,0.0000000000,0.5000000000,0.5000000000
O.OXXOX..,X,6,0.0000000000,0.6666666667,0.3333333333
O.OXXXXO.,O,7,1.0000000000,0.0000000000,0.0000000000
O.OXX.XOX,O,7,0.0000000000,0.5000000000,0.5000000000
O.OXX.XO.,X,6,0.5000000000,0.1666666667,0.3333333333
O.OXXXX.O,O,7,1.0000000000,0.0000000000,0.0000000000
O.OXX.XXO,O,7,0.0000000000,1.0000000000,0.0000000000
O.OXX.X.O,X,6,0.5000000000,0.5000000000,0.0000000000
O.OXX.X..,O,5,0.2500000000,0.5833333333,0.1666666667
O.OXXOOXX,X,8,1.0000000000,0.0000000000,0.0000000000
O.OXXO.XX,O,7,0.5000000000,0.5000000000,0.0000000000
O.OXXO.X.,X,6,0.5000000000,0.5000000000,0.0000000000
O.OXXXOX.,O,7,1.0000000000,0.0000000000,0.0000000000
O.OXX.OXX,O,7,0.5000000000,0.5000000000,0.0000000000
O.OXX.OX.,X,6,0.8333333333,0.1666666667,0.0000000000
O.OXXX.XO,O,7,1.0000000000,0.0000000000,0.0000000000
O.OXX..XO,X,6,0.6666666667,0.3333333333,0.0000000000
O.OXX..X.,O,5,0.5000000000,0.5000000000,0.0000000000
O.OXXO..X,X,6,0.3333333333,0.3333333333,0.3333333333
O.OXXXO.X,O,7,1.0000000000,0.0000000000,0.0000000000
O.OXX.O.X,X,6,0.8333333333,0.1666666667,0.0000000000
O.OXXX.OX,O,7,1.0000000000,0.0000000000,0.0000000000
O.OXX..OX,X,6,0.5000000000,0.1666666667,0.3333333333
O.OXX...X,O,5,0.4166666667,0.4166666667,0.1666666667
O.OXX....,X,4,0.5833333333,0.3166666667,0.1000000000
O..XXOXOX,O,7,0.5000000000,0.0000000000,0.5000000000
O..XXOXO.,X,6,0.6666666667,0.0000000000,0.3333333333
O..XXOXXO,O,7,0.5000000000,0.5000000000,0.0000000000
O..XXOX.O,X,6,0.6666666667,0.3333333333,0.0000000000
O..XXOX..,O,5,0.5000000000,0.3333333333,0.1666666667
O..XXOOXX,O,7,0.5000000000,0.0000000000,0.5000000000
O..XXOOX.,X,6,0.6666666667,0.0000000000,0.3333333333
O..XXO.XO,X,6,0.8333333333,0.1666666667,0.0000000000
O..XXO.X.,O,5,0.5833333333,0.2500000000,0.1666666667
O..XXOO.X,X,6,0.3333333333,0.0000000000,0.6666666667
O..XXO.OX,X,6,0.3333333333,0.0000000000,0.6666666667
O..XXO..X,O,5,0.3333333333,0.1666666667,0.5000000000
O..XXO...,X,4,0.5333333333,0.1666666667,0.3000000000
O..XXXO..,O,5,1.0000000000,0.0000000000,0.0000000000
O..XXXOXO,O,7,1.0000000000,0.0000000000,0.0000000000
O..XX.OXO,X,6,1.0000000000,0.0000000000,0.0000000000
O..XX.OX.,O,5,0.7500000000,0.0833333333,0.1666666667
O..XXXOOX,O,7,1.0000000000,0.0000000000,0.0000000000
O..XX.OOX,X,6,0.6666666667,0.0000000000,0.3333333333
O..XX.O.X,O,5,0.5833333333,0.0833333333,0.3333333333
O..XX.O..,X,4,0.7333333333,0.0666666667,0.2000000000
O..XXX.O.,O,5,1.0000000000,0.0000000000,0.0000000000
O..XXXXOO,O,7,1.0000000000,0.0000000000,0.0000000000
O..XX.XOO,X,6,1.0000000000,0.0000000000,0.0000000000
O..XX.XO.,O,5,0.7500000000,0.0833333333,0.1666666667
O..XX..OX,O,5,0.5833333333,0.0833333333,0.3333333333
O..XX..O.,X,4,0.7333333333,0.0666666667,0.2000000000
O..XXX..O,O,5,1.0000000000,0.0000000000,0.0000000000
O..XX.X.O,O,5,0.7500000000,0.2500000000,0.0000000000
O..XX..XO,O,5,0.8333333333,0.1666666667,0.0000000000
O..XX...O,X,4,0.8666666667,0.1333333333,0.0000000000
O..XX....,O,3,0.6833333333,0.1666666667,0.1500000000
OOOX.XX..,X,6,0.0000000000,1.0000000000,0.0000000000
OOOXOXXX.,X,8,0.0000000000,1.0000000000,0.0000000000
OO.XOXXXO,X,8,0.0000000000,1.0000000000,0.0000000000
OO.XOXXX.,O,7,0.0000000000,1.0000000000,0.0000000000
OOOXOXX.X,X,8,0.0000000000,1.0000000000,0.0000000000
OO.XOXXOX,X,8,0.0000000000,1.0000000000,0.0000000000
OO.XOXX.X,O,7,0.0000000000,1.0000000000,0.0000000000
OO.XOXX..,X,6,0.0000000000,1.0000000000,0.0000000000
OOOX.XXOX,X,8,0.0000000000,1.0000000000,0.0000000000
OO.X.XXOX,O,7,0.0000000000,1.0000000000,0.0000000000
OO.X.XXO.,X,6,0.5000000000,0.5000000000,0.0000000000
OOOX.XXXO,X,8,0.0000000000,1.0000000000,0.0000000000
OO.X.XXXO,O,7,0.0000000000,1.0000000000,0.0000000000
OO.X.XX.O,X,6,0.5000000000,0.5000000000,0.0000000000
OO.X.XX..,O,5,0.2500000000,0.7500000000,0.0000000000
OOOX.X.X.,X,6,0.0000000000,1.0000000000,0.0000000000
OOOXOX.XX,X,8,0.0000000000,1.0000000000,0.0000000000
OO.XOXOXX,X,8,1.0000000000,0.0000000000,0.0000000000
OO.XOX.XX,O,7,0.5000000000,0.5000000000,0.0000000000
OO.XOX.X.,X,6,0.3333333333,0.6666666667,0.0000000000
OOOX.XOXX,X,8,0.0000000000,1.0000000000,0.0000000000
OO.X.XOXX,O,7,0.5000000000,0.5000000000,0.0000000000
OO.X.XOX.,X,6,0.8333333333,0.1666666667,0.0000000000
OO.X.X.XO,X,6,0.5000000000,0.5000000000,0.0000000000
OO.X.X.X.,O,5,0.4166666667,0.5833333333,0.0000000000
OOOX.X..X,X,6,0.0000000000,1.0000000000,0.0000000000
OO.XOX..X,X,6,0.5000000000,0.5000000000,0.0000000000
OO.X.XO.X,X,6,0.8333333333,0.1666666667,0.0000000000
OO.X.X.OX,X,6,0.6666666667,0.3333333333,0.0000000000
OO.X.X..X,O,5,0.5000000000,0.5000000000,0.0000000000
OO.X.X...,X,4,0.5833333333,0.4166666667,0.0000000000
O.OXOXXXO,X,8,0.0000000000,1.0000000000,0.0000000000
O.OXOXXX.,O,7,0.0000000000,1.0000000000,0.0000000000
O.OXOXXOX,X,8,0.0000000000,0.0000000000,1.0000000000
O.OXOXX.X,O,7,0.0000000000,0.5000000000,0.5000000000
O.OXOXX..,X,6,0.0000000000,0.6666666667,0.3333333333
O.OX.XXOX,O,7,0.0000000000,0.5000000000,0.5000000000
O.OX.XXO.,X,6,0.5000000000,0.1666666667,0.3333333333
O.OX.XXXO,O,7,0.0000000000,1.0000000000,0.0000000000
O.OX.XX.O,X,6,0.5000000000,0.5000000000,0.0000000000
O.OX.XX..,O,5,0.2500000000,0.5833333333,0.1666666667
O.OXOXOXX,X,8,0.0000000000,1.0000000000,0.0000000000
O.OXOX.XX,O,7,0.0000000000,1.0000000000,0.0000000000
O.OXOX.X.,X,6,0.0000000000,1.0000000000,0.0000000000
O.OX.XOXX,O,7,0.0000000000,1.0000000000,0.0000000000
O.OX.XOX.,X,6,0.5000000000,0.5000000000,0.0000000000
O.OX.X.XO,X,6,0.5000000000,0.5000000000,0.0000000000
O.OX.X.X.,O,5,0.2500000000,0.7500000000,0.0000000000
O.OXOX..X,X,6,0.0000000000,0.6666666667,0.3333333333
O.OX.XO.X,X,6,0.5000000000,0.5000000000,0.0000000000
O.OX.X.OX,X,6,0.5000000000,0.1666666667,0.3333333333
O.OX.X..X,O,5,0.2500000000,0.5833333333,0.1666666667
O.OX.X...,X,4,0.4500000000,0.4500000000,0.1000000000
O..XOXXOX,O,7,0.0000000000,0.5000000000,0.5000000000
O..XOXXO.,X,6,0.0000000000,0.6666666667,0.3333333333
O..XOXX.O,X,6,0.0000000000,1.0000000000,0.0000000000
O..XOXX..,O,5,0.0000000000,0.8333333333,0.1666666667
O..XOXOXX,O,7,0.5000000000,0.5000000000,0.0000000000
O..XOXOX.,X,6,0.3333333333,0.6666666667,0.0000000000
O..XOX.XO,X,6,0.0000000000,1.0000000000,0.0000000000
O..XOX.X.,O,5,0.1666666667,0.8333333333,0.0000000000
O..XOXO.X,X,6,0.6666666667,0.3333333333,0.0000000000
O..XOX.OX,X,6,0.5000000000,0.1666666667,0.3333333333
O..XOX..X,O,5,0.4166666667,0.4166666667,0.1666666667
O..XOX...,X,4,0.2333333333,0.6666666667,0.1000000000
O..X.XOXO,X,6,0.6666666667,0.3333333333,0.0000000000
O..X.XOX.,O,5,0.5833333333,0.4166666667,0.0000000000
O..X.XOOX,X,6,1.0000000000,0.0000000000,0.0000000000
O..X.XO.X,O,5,0.7500000000,0.2500000000,0.0000000000
O..X.XO..,X,4,0.7333333333,0.2666666667,0.0000000000
O..X.XXOO,X,6,0.6666666667,0.3333333333,0.0000000000
O..X.XXO.,O,5,0.4166666667,0.4166666667,0.1666666667
O..X.X.OX,O,5,0.6666666667,0.1666666667,0.1666666667
O..X.X.O.,X,4,0.6666666667,0.2333333333,0.1000000000
O..X.XX.O,O,5,0.4166666667,0.5833333333,0.0000000000
O..X.X.XO,O,5,0.4166666667,0.5833333333,0.0000000000
O..X.X..O,X,4,0.5333333333,0.4666666667,0.0000000000
O..X.X...,O,3,0.5333333333,0.4166666667,0.0500000000
OOOX..XX.,X,6,0.0000000000,1.0000000000,0.0000000000
OO.XO.XXX,O,7,1.0000000000,0.0000000000,0.0000000000
OO.XO.XX.,X,6,0.5000000000,0.5000000000,0.0000000000
OO.X.OXXX,O,7,1.0000000000,0.0000000000,0.0000000000
OO.X.OXX.,X,6,0.8333333333,0.1666666667,0.0000000000
OO.X..XXO,X,6,0.3333333333,0.6666666667,0.0000000000
OO.X..XX.,O,5,0.4166666667,0.5833333333,0.0000000000
OOOX..X.X,X,6,0.0000000000,1.0000000000,0.0000000000
OO.XO.X.X,X,6,0.5000000000,0.5000000000,0.0000000000
OO.X.OX.X,X,6,0.8333333333,0.1666666667,0.0000000000
OO.X..XOX,X,6,0.3333333333,0.6666666667,0.0000000000
OO.X..X.X,O,5,0.4166666667,0.5833333333,0.0000000000
OO.X..X..,X,4,0.4666666667,0.5333333333,0.0000000000
O.OXO.XXX,O,7,1.0000000000,0.0000000000,0.0000000000
O.OXO.XX.,X,6,0.5000000000,0.5000000000,0.0000000000
O.OX.OXXX,O,7,1.0000000000,0.0000000000,0.0000000000
O.OX.OXX.,X,6,0.5000000000,0.5000000000,0.0000000000
O.OX..XXO,X,6,0.0000000000,1.0000000000,0.0000000000
O.OX..XX.,O,5,0.2500000000,0.7500000000,0.0000000000
O.OXO.X.X,X,6,0.5000000000,0.1666666667,0.3333333333
O.OX.OX.X,X,6,0.5000000000,0.1666666667,0.3333333333
O.OX..XOX,X,6,0.0000000000,0.3333333333,0.6666666667
O.OX..X.X,O,5,0.2500000000,0.4166666667,0.3333333333
O.OX..X..,X,4,0.2666666667,0.5333333333,0.2000000000
O..XOOXXX,O,7,1.0000000000,0.0000000000,0.0000000000
O..XOOXX.,X,6,0.6666666667,0.3333333333,0.0000000000
O..XO.XXO,X,6,0.0000000000,1.0000000000,0.0000000000
O..XO.XX.,O,5,0.4166666667,0.5833333333,0.0000000000
O..XOOX.X,X,6,0.6666666667,0.0000000000,0.3333333333
O..XO.XOX,X,6,0.0000000000,0.3333333333,0.6666666667
O..XO.X.X,O,5,0.4166666667,0.2500000000,0.3333333333
O..XO.X..,X,4,0.2333333333,0.5666666667,0.2000000000
O..X.OXXO,X,6,0.3333333333,0.6666666667,0.0000000000
O..X.OXX.,O,5,0.5833333333,0.4166666667,0.0000000000
O..X.OXOX,X,6,0.3333333333,0.0000000000,0.6666666667
O..X.OX.X,O,5,0.5833333333,0.0833333333,0.3333333333
O..X.OX..,X,4,0.5333333333,0.2666666667,0.2000000000
O..X..XOX,O,5,0.1666666667,0.3333333333,0.5000000000
O..X..XO.,X,4,0.4333333333,0.2666666667,0.3000000000
O..X..XXO,O,5,0.1666666667,0.8333333333,0.0000000000
O..X..X.O,X,4,0.4333333333,0.5666666667,0.0000000000
O..X..X..,O,3,0.3944444444,0.4555555556,0.1500000000
OOOX...XX,X,6,0.0000000000,1.0000000000,0.0000000000
OO.XO..XX,X,6,0.8333333333,0.1666666667,0.0000000000
OO.X.O.XX,X,6,0.5000000000,0.1666666667,0.3333333333
OO.X..OXX,X,6,0.3333333333,0.3333333333,0.3333333333
OO.X...XX,O,5,0.4166666667,0.4166666667,0.1666666667
OO.X...X.,X,4,0.4666666667,0.4333333333,0.1000000000
O.OXO..XX,X,6,0.5000000000,0.5000000000,0.0000000000
O.OX.O.XX,X,6,0.8333333333,0.1666666667,0.0000000000
O.OX..OXX,X,6,0.3333333333,0.6666666667,0.0000000000
O.OX...XX,O,5,0.4166666667,0.5833333333,0.0000000000
O.OX...X.,X,4,0.4000000000,0.6000000000,0.0000000000
O..XOO.XX,X,6,0.6666666667,0.0000000000,0.3333333333
O..XO.OXX,X,6,0.3333333333,0.3333333333,0.3333333333
O..XO..XX,O,5,0.5833333333,0.2500000000,0.1666666667
O..XO..X.,X,4,0.3333333333,0.5666666667,0.1000000000
O..X.OOXX,X,6,0.3333333333,0.0000000000,0.6666666667
O..X.O.XX,O,5,0.5833333333,0.0833333333,0.3333333333
O..X.O.X.,X,4,0.5666666667,0.2333333333,0.2000000000
O..X..OXX,O,5,0.3333333333,0.3333333333,0.3333333333
O..X..OX.,X,4,0.5333333333,0.2666666667,0.2000000000
O..X...XO,X,4,0.4666666667,0.5333333333,0.0000000000
O..X...X.,O,3,0.4611111111,0.4388888889,0.1000000000
OO.X....X,X,4,0.5000000000,0.4000000000,0.1000000000
O.OX....X,X,4,0.3666666667,0.4333333333,0.2000000000
O..XO...X,X,4,0.4666666667,0.2333333333,0.3000000000
O..X.O..X,X,4,0.4333333333,0.0666666667,0.5000000000
O..X..O.X,X,4,0.5333333333,0.1666666667,0.3000000000
O..X...OX,X,4,0.4666666667,0.1333333333,0.4000000000
O..X....X,O,3,0.4611111111,0.2388888889,0.3000000000
O..X.....,X,2,0.5000000000,0.3285714286,0.1714285714
.OOXXX...,O,5,1.0000000000,0.0000000000,0.0000000000
.OOXXOXXO,X,8,0.0000000000,1.0000000000,0.0000000000
.OOXXOXX.,O,7,0.0000000000,1.0000000000,0.0000000000
XOOXXOXOX,O,9,1.0000000000,0.0000000000,0.0000000000
.OOXXOXOX,X,8,1.0000000000,0.0000000000,0.0000000000
.OOXXOX.X,O,7,0.5000000000,0.5000000000,0.0000000000
.OOXXOX..,X,6,0.5000000000,0.5000000000,0.0000000000
.OOXXXXO.,O,7,1.0000000000,0.0000000000,0.0000000000
.OOXX.XOX,O,7,0.5000000000,0.5000000000,0.0000000000
.OOXX.XO.,X,6,0.8333333333,0.1666666667,0.0000000000
.OOXXXX.O,O,7,1.0000000000,0.0000000000,0.0000000000
.OOXX.XXO,O,7,0.0000000000,1.0000000000,0.0000000000
.OOXX.X.O,X,6,0.6666666667,0.3333333333,0.0000000000
.OOXX.X..,O,5,0.5000000000,0.5000000000,0.0000000000
.OOXXOOXX,X,8,1.0000000000,0.0000000000,0.0000000000
.OOXXO.XX,O,7,0.5000000000,0.5000000000,0.0000000000
.OOXXO.X.,X,6,0.3333333333,0.6666666667,0.0000000000
.OOXXXOX.,O,7,1.0000000000,0.0000000000,0.0000000000
.OOXX.OXX,O,7,0.5000000000,0.5000000000,0.0000000000
.OOXX.OX.,X,6,0.8333333333,0.1666666667,0.0000000000
.OOXXX.XO,O,7,1.0000000000,0.0000000000,0.0000000000
.OOXX..XO,X,6,0.5000000000,0.5000000000,0.0000000000
.OOXX..X.,O,5,0.4166666667,0.5833333333,0.0000000000
.OOXXO..X,X,6,0.6666666667,0.3333333333,0.0000000000
.OOXXXO.X,O,7,1.0000000000,0.0000000000,0.0000000000
.OOXX.O.X,X,6,0.8333333333,0.1666666667,0.0000000000
.OOXXX.OX,O,7,1.0000000000,0.0000000000,0.0000000000
.OOXX..OX,X,6,0.8333333333,0.1666666667,0.0000000000
.OOXX...X,O,5,0.5833333333,0.4166666667,0.0000000000
.OOXX....,X,4,0.6833333333,0.3166666667,0.0000000000
.O.XXOXOX,O,7,1.0000000000,0.0000000000,0.0000000000
.O.XXOXO.,X,6,1.0000000000,0.0000000000,0.0000000000
.O.XXOXXO,O,7,0.5000000000,0.5000000000,0.0000000000
.O.XXOX.O,X,6,0.8333333333,0.1666666667,0.0000000000
.O.XXOX..,O,5,0.7500000000,0.2500000000,0.0000000000
.O.XXOOXX,O,7,0.5000000000,0.0000000000,0.5000000000
.O.XXOOX.,X,6,0.3333333333,0.0000000000,0.6666666667
.O.XXO.XO,X,6,0.3333333333,0.3333333333,0.3333333333
.O.XXO.X.,O,5,0.3333333333,0.3333333333,0.3333333333
.O.XXOO.X,X,6,0.6666666667,0.0000000000,0.3333333333
.O.XXO.OX,X,6,1.0000000000,0.0000000000,0.0000000000
.O.XXO..X,O,5,0.6666666667,0.1666666667,0.1666666667
.O.XXO...,X,4,0.6333333333,0.1666666667,0.2000000000
.O.XXXO..,O,5,1.0000000000,0.0000000000,0.0000000000
.O.XXXOXO,O,7,1.0000000000,0.0000000000,0.0000000000
.O.XX.OXO,X,6,0.6666666667,0.0000000000,0.3333333333
.O.XX.OX.,O,5,0.5833333333,0.0833333333,0.3333333333
.O.XXXOOX,O,7,1.0000000000,0.0000000000,0.0000000000
.O.XX.OOX,X,6,1.0000000000,0.0000000000,0.0000000000
.O.XX.O.X,O,5,0.7500000000,0.0833333333,0.1666666667
.O.XX.O..,X,4,0.7333333333,0.0666666667,0.2000000000
.O.XXX.O.,O,5,1.0000000000,0.0000000000,0.0000000000
.O.XXXXOO,O,7,1.0000000000,0.0000000000,0.0000000000
.O.XX.XOO,X,6,1.0000000000,0.0000000000,0.0000000000
.O.XX.XO.,O,5,0.9166666667,0.0833333333,0.0000000000
.O.XX..OX,O,5,0.9166666667,0.0833333333,0.0000000000
.O.XX..O.,X,4,0.9333333333,0.0666666667,0.0000000000
.O.XXX..O,O,5,1.0000000000,0.0000000000,0.0000000000
